ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF761K01GE6,152791,DR,OMF,9.00,9.39
INF00XX01DA4,152821,GR,OMF,9.00,10.08
INF2F0001313,154002,GR,OMF,9.00,10.69
INF666M01ME1,153850,DP,OMF,9.00,10.05
INF174KA1TO3,152917,DR,OMF,9.00,9.53
INF336L01172,115117,DP,OMF,9.00,9.89
INF179KC1JS8,153863,DP,OMF,9.00,9.99
INF205KA1932,152862,GR,OMF,9.00,8.88
INF789F1AZM9,153086,GR,OMF,9.00,9.65
INF22M001101,154076,GR,OMF,9.00,10.38
INF754K01SX6,152722,DP,OMF,9.00,8.77
INF0QA701BW3,153935,GR,OMF,9.00,10.03
INF666M01MF8,153850,DR,OMF,9.00,10.05
INF209KA1WK4,133445,DR,OMF,9.00,12.30
INF666M01LW5,153798,GR,OMF,9.00,10.60
INF174KA1TR6,152919,DR,OMF,9.00,9.43
INF846K01Y62,148701,GR,OMF,9.00,11.32
INF251K01TU7,152808,DR,OMF,9.00,9.49
INF336L01IL6,129196,DR,OMF,9.00,16.25
INF680P01455,153076,GR,OMF,9.00,8.22
INF174KA1SL1,152755,GR,OMF,9.00,9.56
INF194KA13C2,139585,DP,GMF,10.00,1.00
INF209KA1KR4,119497,DR,OMF,9.00,10.93
INF204KC1CX2,152840,GR,OMF,9.00,9.66
INF247L01CP9,152692,GR,OMF,9.00,9.50
INF204KC1DV4,153061,GR,OMF,9.00,7.88
INF179KC1JW0,153862,DR,OMF,9.00,10.06
INF178L01BZ7,133792,DP,OMF,9.00,1081.15
INF767K01SA6,153950,GR,OMF,9.00,9.65
INF209KA1TQ7,132996,DP,OMF,9.00,15.39
INF761K01CL0,119368,DR,GMF,10.00,1005.00
INF194KA1U15,140381,GR,OMF,9.00,27.38
INF194KA1U23,140384,DP,OMF,9.00,19.00
INF194KA1U31,140384,DR,OMF,9.00,19.00
INF174K01JC0,119735,GR,OMF,9.00,90.60
INF174K01JI7,119739,GR,OMF,9.00,60.93
INF174K01MW2,119746,GR,GMF,10.00,4840.52
INF174K01MX0,119747,DR,GMF,10.00,1287.34
INF174K01JP2,119750,GR,OMF,9.00,47.91
INF174K01JQ0,119751,DP,OMF,9.00,20.66
INF174K01JU2,119755,GR,OMF,9.00,43.28
INF174K01NE8,119766,GR,GMF,10.00,5670.03
INF174K01KW6,120152,GR,OMF,9.00,653.43
INF174K01KX4,120153,DR,OMF,9.00,86.42
INF174K01KY2,120153,DP,OMF,9.00,86.42
INF174K01LC6,119771,GR,OMF,9.00,42.72
INF174K01LE2,119770,DP,OMF,9.00,11.20
INF174K01LF9,120158,GR,OMF,9.00,405.13
INF174K01LH5,120157,DR,OMF,9.00,71.49
INF174K01F00,133035,GR,OMF,9.00,76.75
INF174K01LM5,119767,DR,OMF,9.00,47.05
INF174K01LR4,120165,DR,OMF,9.00,59.28
INF174K01LS2,120166,GR,OMF,9.00,97.07
INF174K01LT0,119775,GR,OMF,9.72,168.01
INF174K01LV6,119774,DR,OMF,9.72,100.10
INF174K01LZ7,119741,GR,OMF,9.00,35.86
INF761K01FV2,151446,DR,OMF,9.00,19.59
INF277K011C6,119421,DR,GMF,10.00,1114.52
INF761K01223,112360,DR,OMF,9.79,42.53
INF0R8701095,152153,GR,GMF,5.00,1168.30
INF174K01LD4,119770,DR,OMF,9.00,11.20
INF109KC14T8,151578,DR,OMF,9.00,16.54
INF966L01CL3,151914,DR,OMF,9.72,17.47
INF760K01KJ9,150818,DR,OMF,9.92,17.55
INF200KA19O9,150674,DR,OMF,9.66,19.50
INF966L01AU8,150439,DP,OMF,9.00,16.71
INF03VN01605,150582,DP,OMF,9.00,22.55
INF204KB11Z2,148720,DR,OMF,9.00,17.17
INF204KB17X4,148644,DP,OMF,9.00,21.23
INF00XX01BM3,149269,DP,OMF,9.00,17.27
INF109KC13T0,151578,DP,OMF,9.00,16.54
INF966L01AS2,149336,DR,OMF,9.72,23.19
INF754K01LX1,148556,DR,OMF,9.00,23.71
INF044D01CD3,118879,GR,OMF,10.39,70.62
INF966L01CK5,151914,DP,OMF,9.72,17.47
INF174KA1PY0,152213,DR,OMF,9.00,15.92
INF179KC1EV3,151312,DR,OMF,9.00,10.61
INF966L01BP6,151715,DP,OMF,9.00,16.64
INF209KB1Z89,148963,DP,OMF,9.00,18.86
INF205K01NE0,120394,DP,OMF,12.85,49.92
INF200K01RW4,119604,DP,OMF,9.00,101.91
INF179KC1EU5,151312,DP,OMF,9.00,10.61
INF397L01LE7,152026,DR,OMF,9.00,31.72
INF200KA18O1,150674,DP,OMF,9.66,19.50
INF277KA1620,150739,DR,OMF,11.18,18.53
INF767K01FB1,120285,GR,OMF,9.00,37.37
INF846K012C6,149168,DR,OMF,9.26,17.36
INF109KC1W41,149388,DR,OMF,9.92,19.76
INF109KC1W33,149388,DP,OMF,9.92,19.76
INF109KC13D4,150453,DR,OMF,11.78,16.78
INF966L01CP4,151915,DR,OMF,9.79,16.85
INF173K01EW1,149482,DP,OMF,9.40,78.79
INF336L01QP0,151291,DR,OMF,9.13,19.92
INF109KC1O17,148515,DR,OMF,9.00,15.86
INF846K011C8,149168,DP,OMF,9.26,17.36
INF397L01LD9,152026,DP,OMF,9.00,31.72
INF754K01LW3,148556,DP,OMF,9.00,23.71
INF209KB1I49,146576,DR,OMF,9.00,20.14
INF966L01CI9,151856,DR,OMF,9.01,16.99
INF192K01CD5,120493,DP,OMF,9.00,56.53
INF03VN01613,150582,DR,OMF,9.00,22.55
INF179KC1GV8,151899,DP,OMF,9.60,18.87
INF082J01424,150389,GR,OMF,9.00,14.17
INF209KB1W90,148809,DR,OMF,9.79,25.79
INF209KB1Z97,148963,DR,OMF,9.00,18.86
INF174KA1PX2,152213,DP,OMF,9.00,15.92
INF846K017S1,152204,DP,OMF,9.13,15.72
INF966L01DB2,152192,DR,OMF,9.00,15.97
INF740KA1MK1,146378,DP,OMF,9.00,19.01
INF204KB10Z4,148720,DP,OMF,9.00,17.17
INF846K014S8,152203,DP,OMF,9.00,15.18
INF209KB1I31,146576,DP,OMF,9.00,20.14
INF846K018S9,152204,DR,OMF,9.13,15.72
INF084M01AB8,131666,GR,OMF,9.00,110.87
INF084M01AC6,131665,DP,OMF,9.00,26.08
INF760K01FT8,118304,DP,GMF,10.00,2406.97
INF0QA701BZ6,153937,GR,OMF,9.00,10.13
INF205KA1957,152861,DR,OMF,9.00,8.87
INF754K01QN1,150896,DR,OMF,9.00,16.80
INF174KA1XT4,153921,GR,OMF,13.53,14.37
INF740KA1WB9,153489,DR,OMF,18.96,23.00
INF2F0001305,153892,GR,OMF,9.00,10.42
INF966L01DL1,152337,DP,OMF,9.00,10.13
INF2JJD01029,154051,GR,GMF,10.00,103.26
INF846K01A60,141645,DP,OMF,9.00,12.86
INF846K01A78,141645,DR,OMF,9.00,12.86
INF194KB1KF5,153972,GR,OMF,9.00,10.77
INF2F0001271,153891,GR,OMF,9.00,10.47
INF846K011Z9,153083,GR,OMF,9.00,8.99
INF200KB1985,153834,DP,OMF,9.00,10.11
INF846K011X4,152806,DP,OMF,9.00,9.17
INF336L01180,115117,DR,OMF,9.00,9.89
INF846K019J6,150618,DP,OMF,16.98,37.22
INF769K01812,111644,DR,GMF,10.00,1152.55
INF1J2R01122,153956,GR,OMF,9.00,10.16
INF174KA1SI7,152752,GR,OMF,9.00,9.44
INF200KB1498,153152,DR,OMF,9.00,9.61
INF754K01TA2,152710,GR,OMF,9.00,9.04
INF251K01TS1,152807,GR,OMF,9.00,9.49
INF247L01GF1,153915,DR,OMF,9.00,9.99
INF336L01IK8,129196,DP,OMF,9.00,16.25
INF174V01BU6,152444,DP,OMF,9.00,12.82
INF192K01NO9,153628,DP,OMF,9.00,10.37
INF0R8701384,153912,GR,OMF,9.00,11.14
INF846KA1200,153829,GR,OMF,9.00,10.06
INF194KB1JA8,153114,GR,OMF,9.00,9.32
INF754K01GK8,140190,DP,GMF,10.00,3552.22
INF0QA701979,153072,GR,OMF,9.00,9.13
INF843K01KF1,140348,DR,OMF,9.00,21.43
INF251K01VA5,153604,GR,OMF,9.00,10.41
INF761K01HD6,153727,DR,OMF,9.00,10.26
INF0K1H01297,153868,DP,OMF,9.00,10.70
INF769K01PN1,153813,DR,OMF,12.92,15.86
INF754K01TJ3,152988,GR,OMF,9.00,9.03
INF109K1A401,153864,DR,OMF,9.00,10.11
INF666M01KN6,153503,GR,GMF,10.00,9.93
INF846KA1192,153830,GR,OMF,9.00,9.99
INF666M01LQ7,153748,GR,OMF,9.00,12.36
INF204K01EL7,100858,DP,OMF,9.00,12.03
INF754K01SL1,152438,DP,OMF,9.00,11.97
INF666M01MS1,153953,GR,OMF,9.00,10.18
INF00XX01CY6,152822,DP,OMF,9.00,9.77
INF0QA701920,153073,DP,OMF,9.00,9.13
INF200KB1845,153663,GR,OMF,9.00,9.75
INF174KA1YC8,154032,GR,OMF,9.00,10.14
INF204KC1DB6,152839,DP,OMF,9.00,9.75
INF754K01SY4,152722,DR,OMF,9.00,8.77
INF090I01IX0,118558,DP,OMF,9.00,22.93
INF174V01CU4,154007,GR,OMF,9.00,10.39
INF769K01HY5,149787,DP,OMF,9.00,20.26
INF247L01EQ3,153367,DP,OMF,9.00,13.74
INF109K1A427,153867,GR,OMF,9.00,10.19
INF663L010A3,153987,GR,OMF,9.00,10.39
INF2F0001016,153870,GR,OMF,9.00,9.99
INF769K01NP1,153192,GR,OMF,9.00,9.54
INF0R8701277,152942,DP,OMF,9.00,11.62
INF174KA1SZ1,152870,GR,OMF,9.00,8.71
INF277KA1CP2,152952,DR,OMF,9.00,15.10
INF740KA1VX5,153488,DP,OMF,18.96,22.89
INF769K01IA3,149787,DR,OMF,9.00,20.26
INF846KA1366,153960,GR,OMF,9.00,10.54
INF0R8F01158,153906,GR,OMF,9.00,9.58
INF754K01VT8,153778,DR,OMF,9.00,11.24
INF194KA1L99,135915,DP,OMF,9.00,13.77
INF226401034,154011,GR,GMF,10.00,1040.33
INF205KA1AH0,153289,DR,OMF,9.00,14.21
INF0QA701BN2,153612,GR,OMF,9.00,10.84
INF0K1H01305,153869,DP,OMF,9.00,10.60
INF769K01MU3,153010,DR,OMF,9.00,17.44
INF204KC1CG7,152390,DR,OMF,9.00,7.06
INF200KB1399,152909,DP,OMF,9.00,9.63
INF204KC1DA8,152842,GR,OMF,9.00,9.75
INF2JJD01136,154043,GR,OMF,9.00,10.95
INF247L01DY9,153029,GR,OMF,9.00,8.73
INF666M01KK2,153477,GR,GMF,10.00,10.05
INF251K01TT9,152808,DP,OMF,9.00,9.49
INF277KA1CI7,152836,GR,OMF,9.00,8.94
INF251K01TO0,152699,DR,OMF,9.00,10.77
INF179KC1JX8,153958,GR,OMF,9.00,9.40
INF666M01MP7,153939,GR,OMF,9.00,10.22
INF0QA701AB9,153157,GR,OMF,9.00,11.10
INF251K01TY9,152931,GR,OMF,9.00,8.15
INF205KA1BH8,153903,DR,OMF,9.00,10.43
INF336L01RN3,152832,DR,OMF,9.00,10.76
INF209K01LV0,108273,GR,OMF,9.00,386.75
INF209KA12Z1,119551,DP,OMF,12.65,106.65
INF209K01LX6,108272,DP,OMF,9.00,149.29
INF209KA13Z9,119551,DR,OMF,12.65,106.65
INF209KA11Z3,108272,DR,OMF,9.00,149.29
INF209K01YM2,119552,DP,OMF,9.00,117.41
INF209K01LU2,110282,DP,OMF,9.00,112.70
INF209K01YO8,119553,DP,OMF,9.00,104.68
INF209K01LN7,108274,DP,OMF,9.00,102.29
INF277K018T5,146980,GR,GMF,5.00,1440.37
INF277K016T9,146977,GR,GMF,5.00,1428.54
INF760K01BQ3,115079,DP,OMF,9.00,15.40
INF205KA1163,147883,GR,GMF,5.00,1378.43
INF579M01886,131579,DP,OMF,9.00,42.35
INF846K01W23,147928,GR,OMF,9.00,22.60
INF760K01BN0,115078,DR,OMF,9.00,15.79
INF760K01AS1,113222,DP,OMF,9.00,28.24
INF769K01EZ9,147478,DP,OMF,10.12,28.15
INF174KA1BC6,146142,GR,GMF,5.00,1445.80
INF192K01JL3,134954,DP,OMF,9.00,34.02
INF192K01JM1,134954,DR,OMF,9.00,34.02
INF082J01127,103734,GR,GMF,10.00,37.30
INF174KA1BF9,146141,GR,GMF,5.00,1455.69
INF179K01VX0,119132,DP,OMF,12.92,43.53
INF917K01QM6,151140,DR,OMF,9.00,10.25
INF917K01QR5,151138,GR,OMF,9.00,21.65
INF109K012M7,120620,DP,OMF,9.00,253.42
INF769K01BL5,118837,GR,OMF,9.00,110.68
INF769K01FB7,147480,DR,OMF,10.19,25.60
INF174KA1EF3,147267,DR,OMF,9.00,1441.58
INF760K01BM2,115077,GR,OMF,9.00,26.72
INF109KB1NO5,135390,DR,OMF,9.00,32.35
INF917K01QN4,151140,DP,OMF,9.00,10.25
INF846K01W56,147929,GR,OMF,9.00,20.88
INF579M01902,131580,GR,OMF,9.00,54.77
INF769K01BN1,118838,DR,OMF,9.00,66.45
INF579M01894,131579,DR,OMF,9.00,42.35
INF760K01AT9,113222,DR,OMF,9.00,28.24
INF174KA1BE2,146140,DR,GMF,10.00,1003.61
INF082J01135,103736,DR,GMF,10.00,10.01
INF846K01W64,147930,DP,OMF,9.00,13.63
INF579M01878,131578,GR,OMF,9.00,47.86
INF205K01BD7,105504,DP,OMF,11.05,61.38
INF109K01PI0,101349,DP,OMF,9.00,242.81
INF579M01910,131581,DP,OMF,9.00,54.21
INF760K01BO8,115078,DP,OMF,9.00,15.79
INF917K01QS3,151135,DR,OMF,9.00,10.23
INF579M01928,131581,DR,OMF,9.00,54.21
INF846K01ZU1,141593,GR,OMF,9.00,18.11
INF109KB1NN7,135390,DP,OMF,9.00,32.35
INF179KB1MG8,136090,GR,OMF,9.00,48.44
INF769K01ED6,143783,GR,OMF,9.00,49.04
INF247L01700,145551,GR,OMF,12.80,67.62
INF205K01MU8,120402,DR,OMF,10.39,83.57
INF769K01EC8,143786,DR,OMF,9.46,25.54
INF769K01EB0,143786,DP,OMF,9.46,25.54
INF769K01135,114931,GR,OMF,9.00,91.63
INF846K01925,115069,DP,OMF,9.00,11.53
INF917K01QL8,151134,GR,OMF,9.00,20.11
INF769K01150,114930,DP,OMF,9.00,25.67
INF277K019K2,144548,GR,OMF,9.00,23.52
INF769K01EA2,143785,GR,OMF,9.00,43.38
INF205K01BE5,105504,DR,OMF,11.05,61.38
INF174KA1EC0,147269,GR,OMF,9.00,1654.79
INF769K01143,114930,DR,OMF,9.00,25.67
INF174KA1DY6,147266,GR,OMF,9.00,1610.22
INF109KB1NL1,135391,DP,OMF,9.00,34.08
INF760K01BP5,115079,DR,OMF,9.00,15.40
INF846K01917,115068,GR,OMF,9.00,31.47
INF846K01DI3,120451,GR,OMF,9.00,34.67
INF769K01EY2,147479,GR,OMF,9.07,39.20
INF205KA1114,147878,GR,GMF,5.00,1373.41
INF846K01ZM8,141588,GR,OMF,9.00,19.28
INF205K01BC9,105503,GR,OMF,9.99,196.95
INF769K01FA9,147445,GR,OMF,9.07,42.84
INF846K01W72,147930,DR,OMF,9.00,13.63
INF760K01AR3,113221,GR,OMF,9.00,61.13
INF769K01BM3,118838,DP,OMF,9.00,66.45
INF205K01MT0,120402,DP,OMF,10.39,83.57
INF109KB1NM9,135391,DR,OMF,9.00,34.08
INF769K01FC5,147478,DR,OMF,10.12,28.15
INF846K01933,115069,DR,OMF,9.00,11.53
INF179K01LC5,115934,GR,OMF,12.92,41.46
INF179KC1BQ9,149288,GR,OMF,10.71,17.03
INF109KC1U27,149218,GR,OMF,12.88,24.38
INF194KB1CF2,149098,GR,OMF,10.79,21.20
INF754K01RO7,151795,GR,OMF,9.00,12.39
INF109KC1U84,149281,GR,OMF,10.84,17.75
INF209KB10D0,149289,DR,OMF,11.23,23.43
INF109KC18L6,150929,GR,OMF,9.00,19.04
INF277KA1646,150741,GR,OMF,11.18,18.04
INF966L01BO9,151714,GR,OMF,9.00,16.64
INF200KA13Y1,151765,GR,OMF,9.00,12.58
INF179KC1GN5,151748,DR,OMF,12.78,29.58
INF789F1AVH8,150313,GR,OMF,9.00,14.18
INF194KB1CC9,149100,GR,OMF,10.85,20.16
INF966L01AT0,150440,GR,OMF,9.00,16.65
INF194KB1FF5,151408,GR,GMF,10.00,13.08
INF247L01AW9,149799,DP,OMF,11.57,14.94
INF754K01HT7,141605,DP,OMF,9.00,16.77
INF754K01HU5,141605,DR,OMF,9.00,16.77
INF754K01HW1,141606,DP,OMF,9.00,18.22
INF754K01HX9,141606,DR,OMF,9.00,18.22
INF740KA1RB9,150428,GR,OMF,9.00,14.62
INF740KA1QP1,149816,GR,OMF,10.36,22.79
INF966L01CA6,151788,GR,OMF,10.84,20.42
INF754K01GM4,140196,GR,GMF,10.00,3628.13
INF209KB18C5,149291,GR,OMF,11.16,23.43
INF966L01BL5,151713,GR,OMF,9.00,17.47
INF740KA1QO4,149814,DR,OMF,10.49,21.90
INF740KA1QM8,149817,GR,OMF,10.49,21.90
INF0K1H01024,149450,GR,OMF,10.51,10.54
INF209KB10G3,149838,GR,OMF,10.78,17.91
INF109KC1R55,149157,GR,OMF,9.00,14.60
INF754K01RS8,151792,GR,OMF,9.00,12.51
INF109KC1R89,149158,GR,OMF,9.00,14.92
INF00XX01BO9,149268,GR,OMF,9.00,18.95
INF740KA1QY3,150427,GR,OMF,9.00,14.26
INF109KC1U76,149221,DR,OMF,12.88,24.93
INF959L01GA2,149911,GR,OMF,12.74,25.35
INF209KB19C3,149289,DP,OMF,11.23,23.43
INF754K01GZ6,140182,GR,GMF,10.00,3552.22
INF966L01BX0,151791,GR,OMF,10.84,21.44
INF03VN01696,150797,GR,OMF,9.00,15.62
INF109KC1V18,149283,GR,OMF,10.84,18.25
INF769K01HW9,149788,GR,OMF,9.33,19.92
INF846K016H6,149896,GR,OMF,11.18,19.26
INF846K019E7,149466,GR,OMF,10.71,17.87
INF966L01BU6,151758,GR,OMF,9.98,16.76
INF109KC1U43,149220,DR,OMF,12.88,24.38
INF109KC1U35,149220,DP,OMF,12.88,24.38
INF179KC1GI5,151750,GR,OMF,12.78,30.61
INF966L01AX2,150442,DP,OMF,9.00,15.57
INF959L01FR8,149447,GR,OMF,10.85,17.16
INF846K012F9,149467,GR,OMF,10.71,17.34
INF789F1AYS9,151763,GR,OMF,10.73,13.80
INF109KC1U68,149221,DP,OMF,12.88,24.93
INF200KB1381,152908,GR,OMF,9.00,9.63
INF0QA701BM4,153610,DR,OMF,9.00,10.68
INF194KA14C0,139582,DP,GMF,10.00,1.81
INF769K01PC4,111644,DP,GMF,10.00,1152.55
INF174KA1TC8,152872,GR,OMF,9.00,8.61
INF209K01YW1,119527,DR,OMF,9.00,91.34
INF209K01YX9,119527,DP,OMF,9.00,91.34
INF209K01YY7,119528,GR,OMF,9.00,567.88
INF174KA1TN5,152917,DP,OMF,9.00,9.53
INF200KB1365,152907,DP,OMF,9.00,9.54
INF209K01ZB2,120518,DR,OMF,9.00,291.43
INF209K01ZC0,120517,GR,OMF,9.00,1712.54
INF209KA1LH3,120518,DP,OMF,9.00,291.43
INF109KC1Z48,149457,DR,OMF,9.00,26.08
INF769K01PL5,153815,DP,OMF,12.99,15.78
INF846K01Y70,148702,DP,OMF,9.00,11.32
INF194KB1IY0,153003,GR,OMF,9.00,8.98
INF192K01KY4,135173,DP,OMF,9.00,16.81
INF084M01DJ5,131670,GR,OMF,9.00,127.17
INF0R8701343,153324,DR,OMF,9.00,13.90
INF666M01MA9,153821,GR,OMF,9.00,10.19
INF846KA1408,154078,GR,OMF,13.06,10.30
INF174KA1SE6,152700,DR,OMF,9.00,10.68
INF0R8F01174,153932,DP,OMF,9.00,9.26
INF174KA1XG1,153781,GR,OMF,9.00,10.40
INF084M01DL1,131671,DR,OMF,9.00,29.96
INF740KA1VY3,153488,DR,OMF,18.96,22.89
INF277KA1CS6,153058,DR,OMF,9.00,9.87
INF761K01GC0,152790,GR,OMF,9.00,9.39
INF084M01DK3,131671,DP,OMF,9.00,29.96
INF174K01VS1,128079,DP,OMF,9.00,27.33
INF192K01NN1,153628,DR,OMF,9.00,10.37
INF277KA1EJ1,153858,GR,OMF,9.00,10.61
INF666M01NF6,154057,GR,OMF,9.00,10.21
INF179KC1JA6,153096,GR,OMF,9.00,7.67
INF174KA1XW8,153970,GR,OMF,9.00,9.66
INF109K1A302,153615,DP,OMF,9.00,9.34
INF0K1H01172,152587,GR,OMF,9.00,8.61
INF761K01HB0,153726,GR,OMF,9.00,10.26
INF846K01B02,141926,DP,OMF,9.00,18.97
INF846K01B10,141926,DR,OMF,9.00,18.97
INF846K01B28,141925,GR,OMF,9.00,30.65
INF209K01UM0,119543,DR,OMF,9.00,432.56
INF209K01UN8,119544,GR,OMF,9.00,68.83
INF209K01P23,119543,DP,OMF,9.00,432.56
INF846K010X6,152804,GR,OMF,9.00,9.17
INF0R8701301,153325,DP,OMF,9.00,13.62
INF769K01HO6,149113,DR,GMF,10.00,1361.22
INF209K013W3,125598,DP,OMF,9.86,32.02
INF209K014W1,125597,GR,OMF,9.00,72.63
INF209K015W8,125598,DR,OMF,9.86,32.02
INF209K01UQ1,119500,DP,OMF,9.00,100.08
INF209K01UR9,119501,GR,OMF,9.00,596.24
INF209K01US7,119499,DP,OMF,9.00,100.64
INF209K01UT5,119513,DR,GMF,10.00,100.07
INF209K01UV1,119512,DP,GMF,10.00,100.23
INF174V01AV6,149228,GR,OMF,9.00,10.41
INF209K01UX7,122646,GR,OMF,9.00,381.45
INF209K01UZ2,119569,DP,GMF,10.00,100.20
INF761K01GF3,152789,GR,OMF,9.00,9.60
INF209K01VC9,119570,DP,GMF,10.00,100.33
INF209K01VD7,119571,DP,GMF,10.00,136.39
INF251K01TM4,152696,GR,OMF,9.00,10.77
INF209K01VG0,119433,DP,OMF,9.26,209.12
INF209K01VH8,119436,GR,OMF,9.00,1039.15
INF209K01VI6,119433,DR,OMF,9.26,209.12
INF209K01P80,119525,DP,OMF,9.00,11.49
INF209K01VP1,119526,GR,OMF,9.00,30.55
INF209K01VQ9,119525,DR,OMF,9.00,11.49
INF209K01Q06,119647,DP,OMF,9.00,428.45
INF209K01VT3,119646,GR,OMF,9.00,1438.95
INF209K01VU1,119647,DR,OMF,9.00,428.45
INF209KA1TP9,132995,GR,OMF,9.00,25.76
INF209K01Q22,119619,DP,OMF,9.33,99.91
INF209K01Q30,119620,GR,OMF,9.00,935.73
INF209K01Q55,119506,DP,OMF,9.00,45.60
INF209K01WA1,119507,GR,OMF,9.00,493.90
INF209K01WB9,119506,DR,OMF,9.00,45.60
INF209K01Q71,119563,DP,OMF,11.31,58.38
INF209K01WE3,119564,GR,OMF,9.00,163.54
INF209K01WF0,119563,DR,OMF,11.31,58.38
INF209K01WM6,119557,DP,OMF,10.18,76.56
INF209K01WN4,119556,GR,OMF,9.59,109.08
INF209K01WP9,119658,DP,OMF,12.58,80.88
INF209K01WQ7,119659,GR,OMF,9.33,151.56
INF769K01EX4,147480,DP,OMF,10.19,25.60
INF205K01MV6,120403,GR,OMF,9.99,239.37
INF082J01309,141066,GR,GMF,10.00,37.00
INF917K01QT1,151135,DP,OMF,9.00,10.23
INF194K01607,108992,DR,OMF,12.65,10.87
INF740KA1MN5,146377,DP,OMF,9.00,20.24
INF204K01L22,118790,DR,OMF,9.00,33.23
INF209KB1W17,148815,GR,OMF,11.32,22.87
INF789F1AVF2,149881,GR,OMF,9.00,16.45
INF173K01AC1,149697,GR,OMF,9.00,129.94
INF194KB1EZ6,150888,GR,OMF,9.00,13.02
INF760K01258,103389,DP,OMF,10.84,65.64
INF754K01LR3,148557,GR,OMF,9.00,22.96
INF109KC1O33,148598,GR,OMF,9.00,22.40
INF397L01174,151935,GR,OMF,10.78,53.61
INF174KA1HB5,148976,DP,OMF,9.00,15.91
INF00XX01150,147185,DR,OMF,9.33,22.45
INF247L01BG0,150519,DP,OMF,11.71,27.03
INF109KC14L5,150729,GR,OMF,9.00,13.31
INF223J01NS5,138299,GR,GMF,10.00,366.19
INF917K01D20,151159,DP,OMF,9.00,27.84
INF200KA18Q6,150706,GR,GMF,10.00,13.32
INF843K01KJ3,140349,DR,OMF,9.00,18.24
INF00XX01804,148353,GR,OMF,9.00,19.26
INF677K01924,151085,DP,OMF,9.00,10.70
INF090I01EA7,100948,GR,OMF,9.00,92.37
INF205K01SN0,120520,GR,GMF,10.00,3260.03
INF174V01AM5,148729,GR,OMF,9.00,14.21
INF082J01101,112038,DP,OMF,9.00,84.86
INF173K01GP0,149587,GR,OMF,9.00,50.88
INF209KB12N5,150703,GR,OMF,9.00,13.18
INF090I01LH7,132989,GR,OMF,9.00,25.12
INF205K01NG5,120395,GR,OMF,12.65,78.76
INF223J01QO7,138358,GR,OMF,9.00,37.90
INF223J01QL3,138361,DR,OMF,9.00,10.02
INF209KB1I23,146575,GR,OMF,9.00,24.75
INF174V01AA0,148468,GR,OMF,9.00,13.63
INF754K01LT9,148558,DR,OMF,9.00,22.96
INF767K01931,100864,DP,OMF,9.00,30.66
INF205K01353,112173,DP,OMF,12.85,40.21
INF754K01NB3,149250,GR,OMF,9.00,14.20
INF223J01NL0,138456,GR,OMF,12.71,27.78
INF090I01WO0,150478,DP,OMF,9.00,13.42
INF179KC1BY3,149868,GR,OMF,9.00,14.94
INF760K01FO9,118267,GR,OMF,10.38,194.61
INF247L01957,147625,DP,OMF,9.00,26.95
INF209KB1W41,148805,GR,OMF,9.85,24.98
INF174KA1FX3,148743,GR,OMF,10.85,20.55
INF336L01420,107989,DR,OMF,11.87,24.77
INF247L01924,147624,DP,OMF,10.78,37.99
INF959L01FX6,149892,GR,OMF,9.72,21.60
INF200KA11R9,150712,GR,OMF,9.00,13.05
INF740K01PC5,119275,GR,OMF,11.33,31.70
INF082J01416,150390,GR,OMF,9.00,14.24
INF666M01188,116548,DP,OMF,9.00,24.08
INF955L01FR6,133488,GR,OMF,9.00,26.25
INF223J013N7,138875,GR,OMF,9.00,20.86
INF200K01BE6,112923,DR,OMF,11.71,34.75
INF223J01ND7,138472,GR,GMF,10.00,33.60
INF740KA1CQ9,141876,DR,OMF,9.00,21.37
INF223J01OO2,138330,GR,OMF,9.00,50.91
INF846K013H3,149894,GR,OMF,11.24,19.88
INF179KC1GL9,151751,GR,OMF,12.78,29.58
INF789F1AD38,120558,DR,GMF,10.00,106.53
INF789F1AD46,120304,GR,GMF,10.00,460.13
INF200KA16Y4,151769,GR,OMF,9.00,12.67
INF109KC11M9,150930,GR,OMF,9.00,19.47
INF959L01FZ1,149910,GR,OMF,12.74,25.54
INF109KC1U50,149219,GR,OMF,12.88,24.93
INF966L01AY0,150442,DR,OMF,9.00,15.57
INF251K01SA1,151747,GR,OMF,9.00,13.63
INF754K01PZ7,150900,GR,OMF,11.37,18.16
INF579M01AL6,151164,GR,OMF,9.00,13.51
INF209KB12G9,149837,GR,OMF,10.72,17.44
INF740KA1QN6,149814,DP,OMF,10.49,21.90
INF789F01XV6,120299,GR,GMF,10.00,3331.78
INF966L01BR2,151757,GR,OMF,10.05,17.58
INF251K01SD5,151755,GR,OMF,9.00,14.18
INF959L01FS6,149448,GR,OMF,10.78,16.73
INF769K01IL0,150474,DR,OMF,9.00,13.40
INF966L01AW4,150441,GR,OMF,9.00,15.66
INF179KC1GM7,151748,DP,OMF,12.78,29.58
INF247L01AV1,149800,DP,OMF,11.57,15.39
INF754K01QP6,150894,GR,OMF,10.84,18.08
INF194KB1CD7,149097,DP,OMF,10.85,20.16
INF789F01XU8,120772,DR,GMF,10.00,1030.87
INF846K013S0,152205,GR,OMF,9.00,15.18
INF740KA1QQ9,149815,DP,OMF,10.36,22.79
INF846K015S5,152203,DR,OMF,9.00,15.18
INF0QA701656,152194,GR,OMF,9.00,11.95
